epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,1707.16,1.45445,0.59433,0.7913,0.94826,1.43107,0.95263,0.90146,0.94332,0.54159,0.98458,0.93207,0.98358,0.88224,1.48012,0.55953,0.13352,0.81285,1.42215,0.0017492,0.0017492,0.0017492
21,1785.11,1.42477,0.56586,0.75494,0.93592,1.44316,0.88787,0.83942,0.91901,0.4258,0.95104,0.92701,0.97211,0.85654,1.80033,0.66205,0.13021,0.91661,1.68449,0.001736,0.001736,0.001736
22,1863.06,1.46047,0.54651,0.77165,0.94945,1.45817,0.94652,0.91971,0.95276,0.57146,0.95779,0.93066,0.97157,0.89539,1.40667,0.55209,0.13089,0.74768,1.43311,0.0017228,0.0017228,0.0017228
23,1940.76,1.39494,0.52548,0.71212,0.9075,1.4344,0.92429,0.88686,0.934,0.53881,0.95394,0.93431,0.97629,0.85814,1.55838,0.61298,0.11289,0.75954,1.45523,0.0017096,0.0017096,0.0017096
24,2018.4,1.39889,0.52161,0.73177,0.9219,1.40805,0.9336,0.87236,0.93932,0.53687,0.95709,0.89551,0.96862,0.89242,1.51089,0.58019,0.06531,0.7611,1.45784,0.0016964,0.0016964,0.0016964
25,2097.33,1.3628,0.49194,0.71164,0.89331,1.39424,0.95075,0.91587,0.94447,0.54094,0.97742,0.94798,0.98121,0.89144,1.47762,0.5284,0.0719,0.72177,1.43543,0.0016832,0.0016832,0.0016832
26,2175.34,1.36484,0.49984,0.70805,0.8822,1.38338,0.94143,0.90511,0.94626,0.50311,0.91817,0.9635,0.98405,0.86554,1.63698,0.56772,0.09869,0.77675,1.5353,0.00167,0.00167,0.00167
27,2253.52,1.35248,0.50714,0.74116,0.87285,1.38628,0.9151,0.90473,0.93706,0.50564,0.96489,0.94891,0.98559,0.87605,1.63041,0.59738,0.09026,0.76541,1.51108,0.0016568,0.0016568,0.0016568
28,2330.75,1.35906,0.46163,0.66977,0.85971,1.36032,0.88452,0.89458,0.92607,0.50928,0.91347,0.92466,0.96561,0.85879,1.46211,0.55617,0.13301,0.82793,1.40706,0.0016436,0.0016436,0.0016436
29,2408.12,1.35479,0.48792,0.66951,0.85525,1.36329,0.97022,0.92701,0.96622,0.56403,0.97955,0.9635,0.99031,0.91378,1.44271,0.47394,0.15277,0.7116,1.39052,0.0016304,0.0016304,0.0016304
30,2486.1,1.37582,0.50915,0.69449,0.89885,1.37289,0.96574,0.92587,0.96511,0.54977,0.98095,0.93968,0.98763,0.90355,1.47731,0.48759,0.07,0.71056,1.42056,0.0016172,0.0016172,0.0016172
31,2564.26,1.3174,0.44665,0.62359,0.85323,1.33975,0.96975,0.93588,0.965,0.52482,0.97788,0.94161,0.97957,0.90139,1.51759,0.45592,0.10095,0.70344,1.45267,0.001604,0.001604,0.001604
32,2643.64,1.34791,0.44466,0.64111,0.85097,1.35366,0.85141,0.66788,0.74349,0.39923,0.86411,0.68978,0.78779,0.6786,1.64738,0.98743,0.24328,1.39333,1.61527,0.0015908,0.0015908,0.0015908
33,2721.58,1.30729,0.44676,0.65045,0.83005,1.34765,0.95257,0.93796,0.96905,0.585,0.96687,0.95255,0.98554,0.89421,1.38723,0.46293,0.09531,0.71245,1.3835,0.0015776,0.0015776,0.0015776
34,2800.03,1.29623,0.42588,0.6036,0.82256,1.35317,0.85907,0.79927,0.84954,0.41388,0.91854,0.86427,0.94435,0.86447,1.90811,0.61089,0.1718,1.05021,1.69308,0.0015644,0.0015644,0.0015644
35,2880.06,1.27133,0.42793,0.6089,0.80065,1.34398,0.95381,0.90435,0.94822,0.60085,0.96044,0.93431,0.9804,0.91797,1.34777,0.44415,0.05123,0.66914,1.34981,0.0015512,0.0015512,0.0015512
36,2957.69,1.25224,0.42091,0.61323,0.78653,1.29721,0.96673,0.95985,0.97405,0.59177,0.97041,0.9635,0.98326,0.92292,1.3438,0.4059,0.08495,0.64871,1.36234,0.001538,0.001538,0.001538
37,3034.77,1.27897,0.42474,0.61568,0.80258,1.30235,0.93571,0.92701,0.93751,0.42692,0.97305,0.9635,0.98619,0.90375,1.88271,0.469,0.06683,0.76283,1.62182,0.0015248,0.0015248,0.0015248
38,3112.51,1.30858,0.4412,0.58412,0.80012,1.3196,0.94496,0.90876,0.94145,0.51335,0.97841,0.94891,0.98125,0.88011,1.58128,0.49311,0.03735,0.69358,1.45673,0.0015116,0.0015116,0.0015116
39,3189.87,1.22528,0.41167,0.60245,0.76276,1.28257,0.97357,0.94097,0.97003,0.55924,0.98112,0.94827,0.98407,0.92243,1.45009,0.38826,0.11776,0.65091,1.41914,0.0014984,0.0014984,0.0014984
40,3267.87,1.27316,0.40446,0.62168,0.80695,1.30987,0.96997,0.94297,0.97361,0.59815,0.98126,0.95563,0.98799,0.91522,1.33036,0.41917,0.08674,0.64155,1.34869,0.0014852,0.0014852,0.0014852
41,3344.83,1.26079,0.39797,0.57962,0.78146,1.31063,0.96375,0.94891,0.97028,0.62183,0.97052,0.96124,0.98331,0.93243,1.26477,0.40161,0.13217,0.60581,1.258,0.001472,0.001472,0.001472
42,3422.9,1.27037,0.41236,0.55082,0.78053,1.30926,0.95948,0.95051,0.96956,0.59587,0.97053,0.96146,0.98705,0.91074,1.34858,0.4235,0.05016,0.60063,1.3171,0.0014588,0.0014588,0.0014588
43,3501.11,1.23666,0.39337,0.59783,0.78939,1.31624,0.972,0.94526,0.97452,0.59891,0.97576,0.94891,0.98434,0.93228,1.30827,0.43296,0.06927,0.61411,1.31441,0.0014456,0.0014456,0.0014456
44,3580.85,1.23497,0.39454,0.60364,0.78119,1.31163,0.95267,0.955,0.9706,0.56386,0.96359,0.96581,0.98621,0.91783,1.43652,0.42095,0.10283,0.63333,1.41109,0.0014324,0.0014324,0.0014324
45,3662.1,1.23223,0.38584,0.56277,0.73709,1.3021,0.97342,0.93544,0.95981,0.59711,0.9924,0.95369,0.98818,0.92827,1.32902,0.40381,0.12588,0.61066,1.31239,0.0014192,0.0014192,0.0014192
46,3740.38,1.25288,0.38925,0.58342,0.75125,1.28954,0.97801,0.94526,0.9819,0.64235,0.98314,0.95255,0.98844,0.92661,1.18637,0.37563,0.07466,0.60662,1.22527,0.001406,0.001406,0.001406
47,3818.9,1.18386,0.36171,0.56774,0.73138,1.29494,0.98092,0.95985,0.97896,0.57399,0.99627,0.97425,0.99073,0.94431,1.46396,0.34679,0.07194,0.62134,1.33641,0.0013928,0.0013928,0.0013928
48,3896.9,1.20681,0.35963,0.54311,0.72549,1.29156,0.96641,0.94502,0.97772,0.67204,0.97338,0.95255,0.98757,0.9251,1.12886,0.39433,0.08,0.59275,1.20188,0.0013796,0.0013796,0.0013796
49,3974.85,1.21913,0.35087,0.55966,0.74721,1.31538,0.9847,0.93985,0.97516,0.63013,0.97422,0.96558,0.98829,0.93315,1.23797,0.38215,0.16076,0.60822,1.26223,0.0013664,0.0013664,0.0013664
50,4052.49,1.20719,0.35714,0.52236,0.72846,1.26951,0.95282,0.95809,0.97291,0.53004,0.97459,0.97992,0.99321,0.93596,1.61058,0.33057,0.05481,0.63127,1.49371,0.0013532,0.0013532,0.0013532
51,4130.13,1.17636,0.34186,0.54337,0.71299,1.28283,0.9373,0.94891,0.97118,0.60141,0.94637,0.95985,0.98731,0.93109,1.24161,0.36078,0.05351,0.64323,1.3433,0.00134,0.00134,0.00134
52,4207.43,1.19716,0.35066,0.53383,0.74878,1.28792,0.969,0.95985,0.98465,0.66541,0.97269,0.9635,0.98966,0.94304,1.13345,0.3295,0.05374,0.56818,1.2118,0.0013268,0.0013268,0.0013268
53,4285.38,1.14605,0.30761,0.48745,0.70178,1.24322,0.97964,0.9562,0.97164,0.65464,0.98888,0.97389,0.98987,0.93594,1.18197,0.36062,0.05089,0.54453,1.23344,0.0013136,0.0013136,0.0013136
54,4362.07,1.19354,0.35769,0.57917,0.7296,1.25851,0.96618,0.9562,0.97276,0.60646,0.97778,0.96715,0.98908,0.93676,1.33321,0.36568,0.06419,0.62617,1.34151,0.0013004,0.0013004,0.0013004
55,4439.93,1.16451,0.35147,0.55729,0.69635,1.27618,0.97766,0.9585,0.97903,0.62017,0.96771,0.98454,0.99246,0.93198,1.27961,0.33408,0.06727,0.55989,1.255,0.0012872,0.0012872,0.0012872
56,4517.63,1.16683,0.33946,0.49361,0.68732,1.23798,0.97353,0.9562,0.97404,0.61986,0.98117,0.9635,0.98847,0.92383,1.28581,0.37033,0.08236,0.56874,1.28667,0.001274,0.001274,0.001274
57,4595.28,1.15951,0.31958,0.51571,0.69683,1.25164,0.9797,0.9635,0.97595,0.63328,0.98841,0.97445,0.99169,0.92375,1.25977,0.3962,0.07582,0.55289,1.22856,0.0012608,0.0012608,0.0012608
58,4673.9,1.14028,0.33318,0.51472,0.69047,1.24441,0.97763,0.95713,0.97963,0.602,0.9775,0.9781,0.99207,0.94748,1.34081,0.29805,0.04663,0.58405,1.30356,0.0012476,0.0012476,0.0012476
59,4751.91,1.14768,0.31534,0.50165,0.68234,1.24605,0.9763,0.94891,0.97028,0.6487,0.9854,0.95985,0.98912,0.94327,1.20954,0.30698,0.05346,0.55783,1.26244,0.0012344,0.0012344,0.0012344
60,4829.43,1.13748,0.31018,0.54801,0.71069,1.25097,0.9925,0.96545,0.98242,0.63485,0.9925,0.96545,0.99198,0.94753,1.26471,0.32858,0.09012,0.5749,1.29266,0.0012212,0.0012212,0.0012212
61,4906.75,1.12085,0.31586,0.47921,0.68596,1.2432,0.9745,0.94526,0.97622,0.65755,0.98784,0.95985,0.99007,0.94026,1.17414,0.35146,0.08317,0.56226,1.23001,0.001208,0.001208,0.001208
62,4984.38,1.114,0.29667,0.47487,0.66771,1.23542,0.97356,0.94891,0.97349,0.6796,0.98863,0.9635,0.98888,0.94728,1.10344,0.32377,0.06889,0.52365,1.17377,0.0011948,0.0011948,0.0011948
63,5064.62,1.12057,0.32026,0.52367,0.66558,1.24741,0.96191,0.9635,0.97646,0.61775,0.97654,0.9781,0.99107,0.95358,1.3066,0.28392,0.06748,0.56479,1.27581,0.0011816,0.0011816,0.0011816
64,5142.58,1.14701,0.31146,0.50619,0.67639,1.24467,0.95947,0.95045,0.9707,0.63324,0.97448,0.9854,0.99222,0.95316,1.22628,0.29719,0.08556,0.55975,1.2263,0.0011684,0.0011684,0.0011684
65,5220.63,1.14984,0.30958,0.48559,0.68148,1.24713,0.96253,0.9562,0.96067,0.60038,0.98831,0.98175,0.99123,0.95178,1.3825,0.2808,0.03591,0.57588,1.30921,0.0011552,0.0011552,0.0011552
66,5298.96,1.14385,0.28002,0.43745,0.67964,1.25069,0.97681,0.95985,0.9702,0.54902,0.99167,0.97445,0.99335,0.95017,1.54161,0.2727,0.0557,0.57498,1.38962,0.001142,0.001142,0.001142
67,5378.16,1.08324,0.2898,0.46063,0.65632,1.21749,0.97386,0.95181,0.97596,0.66599,0.98167,0.97723,0.99103,0.95566,1.127,0.27764,0.07071,0.53578,1.20772,0.0011288,0.0011288,0.0011288
68,5459.66,1.10178,0.29611,0.53362,0.66185,1.24569,0.9739,0.95322,0.97645,0.67633,0.97936,0.9708,0.99231,0.94858,1.10561,0.29751,0.07147,0.52552,1.17991,0.0011156,0.0011156,0.0011156
69,5539.38,1.10158,0.29509,0.4756,0.65474,1.21384,0.97407,0.95985,0.98013,0.63649,0.98518,0.9708,0.9898,0.94692,1.25779,0.30545,0.09876,0.56432,1.26229,0.0011024,0.0011024,0.0011024
70,5617.82,1.08257,0.27269,0.46964,0.66577,1.22799,0.98503,0.94891,0.98394,0.6748,0.99363,0.95985,0.98956,0.94908,1.12614,0.27503,0.05958,0.5386,1.19715,0.0010892,0.0010892,0.0010892
71,5697.25,1.07349,0.27212,0.4193,0.63306,1.21641,0.97562,0.95985,0.97786,0.69693,0.99058,0.97445,0.99122,0.94612,1.06551,0.30062,0.16836,0.52705,1.16311,0.001076,0.001076,0.001076
72,5775.08,1.08954,0.27991,0.48453,0.66375,1.21927,0.9762,0.96715,0.98655,0.67209,0.97988,0.9708,0.99249,0.95315,1.17359,0.29052,0.09691,0.52741,1.21145,0.0010628,0.0010628,0.0010628
73,5853.12,1.05622,0.28506,0.45583,0.63542,1.21077,0.98309,0.97445,0.98419,0.63383,0.98181,0.98485,0.99398,0.96303,1.27507,0.2489,0.07494,0.52333,1.24857,0.0010496,0.0010496,0.0010496
74,5930.84,1.07889,0.27799,0.4279,0.64816,1.20182,0.97853,0.9635,0.97927,0.70653,0.98604,0.97445,0.98988,0.94827,1.02271,0.33978,0.07616,0.52414,1.15685,0.0010364,0.0010364,0.0010364
75,6008.27,1.08153,0.27216,0.42699,0.64056,1.18778,0.97608,0.9635,0.97747,0.7092,0.98732,0.97445,0.99057,0.9572,1.01779,0.27428,0.06261,0.52375,1.14321,0.0010232,0.0010232,0.0010232
76,6086.54,1.06789,0.26942,0.42095,0.63833,1.20895,0.98146,0.96579,0.97769,0.68234,0.99258,0.97674,0.99293,0.96035,1.07534,0.27595,0.08685,0.51605,1.16544,0.00101,0.00101,0.00101
77,6164.83,1.06194,0.2675,0.41707,0.61572,1.18925,0.98308,0.96715,0.98095,0.67909,0.9889,0.97558,0.99431,0.95242,1.06798,0.25299,0.08826,0.50433,1.15663,0.0009968,0.0009968,0.0009968
78,6242.91,1.0583,0.23688,0.37969,0.6084,1.19478,0.97925,0.9562,0.98064,0.66044,0.9942,0.9708,0.99375,0.96292,1.14931,0.25174,0.07822,0.51313,1.20035,0.0009836,0.0009836,0.0009836
79,6320.77,1.05304,0.27391,0.46349,0.61921,1.19469,0.9615,0.9708,0.98011,0.66754,0.97965,0.98905,0.99398,0.96006,1.15356,0.26883,0.08913,0.5078,1.19486,0.0009704,0.0009704,0.0009704
80,6398.68,1.05532,0.27965,0.42928,0.61712,1.18769,0.98842,0.9635,0.98082,0.67701,1,0.97902,0.99372,0.96043,1.08903,0.26118,0.06801,0.50449,1.18399,0.0009572,0.0009572,0.0009572
81,6477.17,1.05904,0.29145,0.44271,0.62923,1.20197,0.98135,0.96027,0.97954,0.70532,0.98727,0.9781,0.99449,0.96156,1.02716,0.24876,0.09971,0.47963,1.14617,0.000944,0.000944,0.000944
82,6555.29,1.04094,0.26643,0.44993,0.61305,1.19543,0.98247,0.9708,0.97704,0.65625,0.98179,0.98377,0.99338,0.96701,1.15855,0.24405,0.08774,0.50189,1.16762,0.0009308,0.0009308,0.0009308
83,6633.74,1.05369,0.25266,0.43995,0.61278,1.19644,0.97962,0.95985,0.97558,0.68127,0.99456,0.97445,0.99311,0.95715,1.0909,0.25166,0.0993,0.48703,1.17522,0.0009176,0.0009176,0.0009176
84,6711.78,1.06254,0.24574,0.40954,0.61766,1.21325,0.97344,0.96715,0.98772,0.69361,0.97112,0.9854,0.99353,0.96674,1.0898,0.22672,0.10275,0.48347,1.18073,0.0009044,0.0009044,0.0009044
85,6789.93,1.03051,0.25047,0.45442,0.6108,1.19857,0.98759,0.98175,0.99054,0.62519,0.99493,0.98905,0.99471,0.96682,1.26586,0.22848,0.09967,0.50529,1.22762,0.0008912,0.0008912,0.0008912
86,6867.91,1.0172,0.22947,0.42018,0.60092,1.17969,0.96532,0.94891,0.97679,0.71583,0.9741,0.96101,0.99093,0.95927,1.02273,0.27238,0.12097,0.49246,1.16195,0.000878,0.000878,0.000878
87,6945.7,1.0019,0.25162,0.4104,0.58818,1.1648,0.985,0.95883,0.98329,0.71108,0.9925,0.96598,0.99253,0.95416,0.99924,0.2635,0.10779,0.48063,1.13796,0.0008648,0.0008648,0.0008648
88,7031.74,1.02303,0.2294,0.40929,0.59243,1.20751,0.98893,0.97809,0.99302,0.67741,0.99066,0.9854,0.99403,0.96752,1.13135,0.21932,0.11728,0.48349,1.17643,0.0008516,0.0008516,0.0008516
89,7116.7,1.04848,0.2665,0.43085,0.60956,1.18217,0.98518,0.97033,0.97608,0.65418,0.98888,0.97398,0.99301,0.9622,1.22901,0.23897,0.08318,0.51702,1.23956,0.0008384,0.0008384,0.0008384
90,7198.14,1.03434,0.24876,0.42461,0.61754,1.20129,0.97401,0.96715,0.98848,0.67736,0.9852,0.9781,0.99305,0.96538,1.09999,0.22643,0.11563,0.48435,1.16688,0.0008252,0.0008252,0.0008252
91,7282.49,0.99206,0.24916,0.42019,0.58709,1.16674,0.98662,0.94891,0.98039,0.68738,0.99813,0.95985,0.9925,0.96201,1.08179,0.23814,0.08724,0.50001,1.18948,0.000812,0.000812,0.000812
92,7365.24,1.02782,0.23948,0.40303,0.60386,1.20061,0.98113,0.94862,0.97951,0.67799,0.99624,0.96591,0.99057,0.95096,1.10025,0.27984,0.08579,0.48559,1.1972,0.0007988,0.0007988,0.0007988
93,7449.7,1.0081,0.24768,0.40671,0.58999,1.1579,0.98518,0.9703,0.9815,0.66212,0.99628,0.97623,0.99403,0.96286,1.14278,0.21754,0.08752,0.4822,1.16804,0.0007856,0.0007856,0.0007856
94,7544.25,0.99485,0.22803,0.4279,0.58969,1.18392,0.99235,0.97445,0.98294,0.68015,0.99607,0.9781,0.99194,0.96077,1.11556,0.23363,0.12403,0.4885,1.16595,0.0007724,0.0007724,0.0007724
95,7667.83,0.97503,0.22821,0.4088,0.56434,1.14146,0.97793,0.9701,0.97574,0.70407,0.98896,0.98105,0.99335,0.96172,1.01114,0.23447,0.1121,0.4657,1.15752,0.0007592,0.0007592,0.0007592
96,7790.5,1.0038,0.24357,0.40351,0.58751,1.15321,0.98918,0.95985,0.98272,0.71813,0.9967,0.96715,0.99234,0.96138,0.96435,0.22854,0.06253,0.45602,1.1087,0.000746,0.000746,0.000746
97,7912.32,0.99922,0.23195,0.36026,0.57489,1.16979,0.982,0.9635,0.98079,0.7164,0.98932,0.98175,0.99253,0.96043,0.97011,0.23372,0.08394,0.46141,1.11886,0.0007328,0.0007328,0.0007328
98,8029.77,0.99523,0.22841,0.37594,0.56829,1.14665,0.98518,0.97047,0.9865,0.71985,0.9926,0.97898,0.99379,0.9656,0.988,0.21288,0.05759,0.4485,1.1252,0.0007196,0.0007196,0.0007196
99,8135.35,0.95496,0.24143,0.4102,0.55359,1.13988,0.98445,0.9635,0.97715,0.71912,0.99618,0.97445,0.99399,0.96883,1.00073,0.21072,0.05573,0.45439,1.13794,0.0007064,0.0007064,0.0007064
100,8238.11,0.97296,0.228,0.35371,0.56544,1.16616,0.98781,0.96715,0.98297,0.67924,0.99526,0.97445,0.99256,0.97202,1.12055,0.2311,0.09232,0.48128,1.16798,0.0006932,0.0006932,0.0006932
101,8350.69,0.95871,0.20826,0.36551,0.55293,1.14169,0.98884,0.97037,0.98347,0.66924,0.99256,0.97402,0.993,0.9722,1.17097,0.20392,0.06548,0.4879,1.17419,0.00068,0.00068,0.00068
102,8463.32,1.02229,0.2218,0.38749,0.57572,1.17055,0.96657,0.96715,0.98173,0.67887,0.97283,0.97445,0.99209,0.96775,1.12729,0.2196,0.04629,0.47785,1.16318,0.0006668,0.0006668,0.0006668
103,8572.48,0.9936,0.2166,0.36911,0.56028,1.16903,0.98451,0.96715,0.98831,0.70012,0.99194,0.97445,0.99285,0.97003,1.05969,0.20135,0.06026,0.46372,1.10992,0.0006536,0.0006536,0.0006536
104,8657.75,0.96085,0.21308,0.34487,0.5564,1.14406,0.98144,0.96495,0.98064,0.70464,0.99258,0.9759,0.99362,0.9672,1.03151,0.19748,0.04955,0.45269,1.12079,0.0006404,0.0006404,0.0006404
105,8741.93,0.96957,0.22267,0.35492,0.55749,1.15306,0.97675,0.9562,0.9772,0.72021,0.97816,0.98056,0.99088,0.96503,0.98876,0.21519,0.0506,0.45153,1.09924,0.0006272,0.0006272,0.0006272
106,8825.57,0.96822,0.20911,0.38868,0.56016,1.14377,0.9839,0.9708,0.98868,0.70262,0.98177,0.98282,0.99291,0.96985,1.0442,0.19772,0.0728,0.45742,1.11955,0.000614,0.000614,0.000614
107,8940.86,0.9591,0.22495,0.35739,0.54777,1.12466,0.98874,0.96183,0.97928,0.72916,0.99228,0.9708,0.99264,0.96464,0.96147,0.20421,0.1101,0.44149,1.09235,0.0006008,0.0006008,0.0006008
108,9060.64,0.94638,0.21858,0.3817,0.5407,1.12328,0.97435,0.97044,0.97684,0.73474,0.98534,0.98135,0.99265,0.9691,0.9287,0.19495,0.0705,0.43025,1.08227,0.0005876,0.0005876,0.0005876
109,9180.86,0.9234,0.20241,0.34722,0.53441,1.13496,0.98052,0.95985,0.97407,0.71981,0.99628,0.97744,0.99172,0.96094,0.97363,0.21661,0.08344,0.45131,1.12513,0.0005744,0.0005744,0.0005744
110,9285.28,0.93747,0.19652,0.35868,0.55117,1.14583,0.98758,0.96715,0.97899,0.72641,0.99589,0.9781,0.99379,0.96971,0.98759,0.20755,0.07793,0.44494,1.11515,0.0005612,0.0005612,0.0005612
111,9400.07,0.93505,0.21667,0.3837,0.53701,1.12337,0.98517,0.96972,0.98123,0.70521,0.9877,0.9854,0.99311,0.97169,1.03172,0.20009,0.08318,0.43751,1.11248,0.000548,0.000548,0.000548
112,9510.25,0.93985,0.20056,0.3489,0.54333,1.12855,0.98884,0.97045,0.98306,0.71739,0.99879,0.98175,0.9908,0.96887,0.97201,0.19911,0.07025,0.44863,1.11196,0.0005348,0.0005348,0.0005348
113,9593.15,0.9295,0.21267,0.35354,0.5333,1.13567,0.98793,0.9708,0.98632,0.73564,0.98738,0.98905,0.99238,0.97176,0.93735,0.195,0.05842,0.4357,1.09415,0.0005216,0.0005216,0.0005216
114,9671,0.92791,0.21556,0.35383,0.53371,1.10348,0.98457,0.96715,0.98059,0.71388,0.99205,0.97445,0.99284,0.97217,1.00365,0.19535,0.07834,0.42991,1.1081,0.0005084,0.0005084,0.0005084
115,9752.63,0.93232,0.20352,0.34347,0.53337,1.12962,0.97782,0.9656,0.98661,0.71312,0.98891,0.97648,0.99305,0.97658,0.98404,0.18826,0.08398,0.42979,1.11301,0.0004952,0.0004952,0.0004952
116,9835.08,0.93413,0.2093,0.37027,0.53864,1.13241,0.98255,0.95985,0.98116,0.69293,0.99389,0.9708,0.99381,0.9781,1.07895,0.1879,0.06595,0.44906,1.13769,0.000482,0.000482,0.000482
117,9914.21,0.91431,0.19479,0.38356,0.53614,1.12404,0.97792,0.96969,0.9876,0.73075,0.98528,0.97699,0.99323,0.97639,0.96487,0.17622,0.05623,0.43321,1.08864,0.0004688,0.0004688,0.0004688
118,9995.84,0.92145,0.19758,0.36067,0.53839,1.13296,0.98381,0.97445,0.98723,0.72222,0.99133,0.98175,0.99235,0.97241,0.98303,0.17996,0.07213,0.43213,1.09649,0.0004556,0.0004556,0.0004556
119,10077.6,0.90334,0.18627,0.32571,0.51636,1.10767,0.98776,0.9635,0.98563,0.73876,0.99524,0.9708,0.99289,0.97718,0.92999,0.18,0.0707,0.42786,1.07653,0.0004424,0.0004424,0.0004424
